serial_number,session_id,date,time,lat,long,uv_bcc,blue_bcc,ir_bcc,uv_babs,blue_babs,ir_babs,date_time,day_type,id,date_start,date_end,start_time,end_time,exp_type,settlement_id,time_of_day,type_of_settlement
MA200-0420,59,2023-05-19,14:58:00,-15.776575326919556,35.0355979911983,4814,4433,3822,89129.35843932,65028.70000341,29752.80000147,2023-05-19T14:58:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,14:58:30,-15.77639102935791,35.03529266268015,3116,2685,1789,57691.54152407999,39386.88461745,13926.676923765,2023-05-19T14:58:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,14:59:00,-15.776137232780457,35.034955494105816,9396,9146,7229,173963.32611047997,134164.78462242,56274.98461816501,2023-05-19T14:59:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,14:59:30,-15.775969743728638,35.034698989242315,9690,8593,6490,179406.62303219998,126052.70000661,50522.15384865,2023-05-19T14:59:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:00:00,-15.77578330039978,35.0344233289361,6567,5209,4022,121585.47920045999,76412.02308093,31309.72307847,2023-05-19T15:00:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:00:30,-15.77560168504715,35.03414349257946,3250,2480,532,60172.499984999995,36379.6923096,4141.41538482,2023-05-19T15:00:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:01:00,-15.775469183921814,35.033897656947374,10449,5931,3348,193459.21610562,87003.20769687,26062.89230898,2023-05-19T15:01:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:01:30,-15.775254905223846,35.033597994595766,49584,49534,45212,918028.6890019199,726625.67696118,351958.03078662005,2023-05-19T15:01:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:02:00,-15.77503663301468,35.03332132846117,48256,46219,43595,893441.2797772799,677997.17695863,339370.30770907504,2023-05-19T15:02:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:02:30,-15.77486902475357,35.03306282684207,29496,28777,26440,546107.09524848,422136.45386829,205825.2307794,2023-05-19T15:02:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:03:00,-15.774648368358612,35.03292666748166,10369,10203,8921,191978.04687522,149670.16154631,69446.553849585,2023-05-19T15:03:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:03:30,-15.774362802505491,35.033008333295584,6307,3480,1013,116771.67920166,51048.923079600005,7885.815385005,2023-05-19T15:03:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:04:00,-15.774073958396912,35.03311449289322,1912,1838,997,35399.94460656,26962.04615526,7761.261538845,2023-05-19T15:04:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:04:30,-15.773779928684236,35.033156491816044,2064,2242,1203,38214.16614432,32888.41538634,9364.892308155,2023-05-19T15:04:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:05:00,-15.773436844348907,35.0331718288362,3139,2511,1631,58117.37767782,36834.438463470004,12696.707692935,2023-05-19T15:05:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:05:30,-15.77315604686737,35.033096332103014,2034,1267,1155,37658.72768292,18585.91538559,8991.230769675001,2023-05-19T15:05:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:06:00,-15.772903561592102,35.03309016302228,33399,23026,14267,618369.63907662,337773.70771002,111063.107697795,2023-05-19T15:06:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:06:30,-15.772665560245514,35.033275831490755,10311,8105,5857,190904.19918318,118894.11539085,45594.492309945,2023-05-19T15:06:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:07:00,-15.772460877895355,35.0335028283298,3414,2787,2083,63208.89690732,40883.14615599,16215.353846955,2023-05-19T15:07:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:07:30,-15.772275745868685,35.033738158643246,1674,1278,1280,30993.466146119998,18747.27692406,9964.307692800001,2023-05-19T15:07:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:08:00,-15.77219021320343,35.03394365683198,3217,2878,2365,59561.51767746,42218.04615606,18410.615385525,2023-05-19T15:08:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:08:30,-15.772126734256744,35.034202825278044,5385,5576,5420,99701.20382129999,81795.63077352,42192.6153867,2023-05-19T15:08:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:09:00,-15.772050321102142,35.03450966253877,1291,1479,721,23902.36845558,21695.79230883,5612.707692585001,2023-05-19T15:09:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:09:30,-15.771985590457916,35.03476682677865,1638,970,557,30326.93999244,14229.1538469,4336.030769445,2023-05-19T15:09:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:10:00,-15.772008240222933,35.03507615998387,1932,2543,2243,35770.23691416,37303.853848110004,17460.892308555,2023-05-19T15:10:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:10:30,-15.771962523460388,35.03537932783365,1785,978,621,33048.5884533,14346.50769306,4834.246154085,2023-05-19T15:10:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:11:00,-15.771880328655245,35.035637989640236,1444,1429,1539,26735.104608719997,20962.33077033,11980.523077515001,2023-05-19T15:11:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:11:30,-15.771743416786194,35.03588282316923,3298,2622,1936,61061.20152323999,38462.72307894,15071.01538536,2023-05-19T15:11:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:12:00,-15.771548569202425,35.036118660122156,3438,3738,2271,63653.24767644,54833.58461826,17678.861539335,2023-05-19T15:12:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:12:30,-15.771452367305756,35.03632715716958,3671,2812,2015,67967.15305997999,41249.87692524,15686.000000775,2023-05-19T15:12:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:13:00,-15.771383881568909,35.0365738235414,5487,4437,2920,101589.69459006,65087.376926490004,22731.076924200002,2023-05-19T15:13:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:13:30,-15.771363854408264,35.03676565364003,33770,18833,12606,625238.5613826,276265.62309141003,98132.86154331,2023-05-19T15:13:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:14:00,-15.77118557691574,35.03690682351589,1920,2418,971,35548.061529599996,35470.20000186,7558.861538835001,2023-05-19T15:14:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:14:30,-15.77095991373062,35.03709666058421,1322,1103,1160,24476.321532359998,16180.16153931,9030.1538466,2023-05-19T15:14:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:15:00,-15.770623326301576,35.03707332536578,1496,1590,984,27697.86460848,23324.0769243,7660.06153884,2023-05-19T15:15:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:15:30,-15.770326375961304,35.03709032014012,2387,2458,1268,44194.38691206,36056.96923266,9870.89230818,2023-05-19T15:15:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:16:00,-15.770049929618835,35.03710149228573,1854,1426,903,34326.09691452,20918.32307802,7029.507692655,2023-05-19T15:16:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:16:30,-15.76991593837738,35.03730982542038,1011,1321,412,18718.276149179997,19378.053847170002,3207.26153862,2023-05-19T15:16:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:17:00,-15.76982033252716,35.03757832944393,1813,522,293,33566.99768394,7657.33846194,2280.892307805,2023-05-19T15:17:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:17:30,-15.769764304161072,35.03787515684962,1212,1453,638,22439.713840559998,21314.392308810002,4966.58461563,2023-05-19T15:17:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:18:00,-15.769634783267977,35.038168989121914,2174,1128,1489,40250.773836119995,16546.89230856,11591.292308265001,2023-05-19T15:18:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:18:30,-15.76953822374344,35.038448326289654,22279,12888,12393,412487.11605102,189057.04616376,96474.738466305,2023-05-19T15:18:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:19:00,-15.769537568092346,35.038722325116396,3435,2635,2016,63597.70383029999,38653.42307895,15693.784616160001,2023-05-19T15:19:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:19:30,-15.769679486751556,35.03883349522948,2640,2201,709,48878.5846032,32286.976924770002,5519.292307965,2023-05-19T15:19:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:20:00,-15.769970178604126,35.03887015581131,2655,3003,2162,49156.3038339,44051.700002310004,16830.33846237,2023-05-19T15:20:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:20:30,-15.770244359970093,35.0389353223145,3973,3653,3923,73558.56690474,53586.70000281,30539.046155355,2023-05-19T15:20:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:21:00,-15.770367801189424,35.03919116035104,5384,5348,4602,99682.68920591999,78451.04615796001,35824.80000177,2023-05-19T15:21:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:21:30,-15.770391285419464,35.03950482606888,5687,4881,3455,105292.61766605999,71600.51538837,26895.846155175,2023-05-19T15:21:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:22:00,-15.770411908626556,35.039823327213526,5247,3906,2819,97146.18689885999,57298.01538762,21944.830770315002,2023-05-19T15:22:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:22:30,-15.770453810691832,35.040097158402205,2532,2165,922,46879.00614216,31758.88461705,7177.415384970001,2023-05-19T15:22:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:23:00,-15.770616590976717,35.040297992527485,1283,1021,1150,23754.251532539998,14977.28461617,8952.30769275,2023-05-19T15:23:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:23:30,-15.770579159259796,35.040562991052866,1750,1057,776,32400.576914999998,15505.37692389,6040.86153876,2023-05-19T15:23:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:24:00,-15.770637214183807,35.04080282524228,1015,338,880,18792.3346107,4958.20000026,6850.4615388,2023-05-19T15:24:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:24:30,-15.770715117454529,35.04106666147709,1341,628,679,24828.099224579997,9212.27692356,5285.753846415,2023-05-19T15:24:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:25:00,-15.770810723304749,35.041365657001734,1901,1532,1011,35196.28383738,22473.26153964,7870.246154235,2023-05-19T15:25:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:25:30,-15.770727813243866,35.041639156639576,2381,2244,970,44083.29921978,32917.75384788,7551.07692345,2023-05-19T15:25:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:26:00,-15.770585834980013,35.041531659662724,2194,2398,2274,40621.066143719996,35176.81538646,17702.215385490003,2023-05-19T15:26:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:26:30,-15.770615756511688,35.04128832742572,2403,1447,417,44490.620758139994,21226.37692419,3246.1846155450003,2023-05-19T15:26:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:27:00,-15.77052915096283,35.041036657989025,1582,1792,1097,29290.12153116,26287.26153984,8539.723077345001,2023-05-19T15:27:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:27:30,-15.770588636398315,35.04088115692139,2111,1772,1099,39084.353067179996,25993.87692444,8555.292308115,2023-05-19T15:27:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:28:00,-15.770564317703249,35.04066899046302,1694,1786,790,31363.75845372,26199.24615522,6149.84615415,2023-05-19T15:28:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:28:30,-15.770509898662567,35.04055615514517,1784,1161,148,33030.07383792,17030.97692397,1152.12307698,2023-05-19T15:28:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:29:00,-15.770242810249329,35.040647491812706,2816,2703,1697,52137.15691008,39650.93077131,13210.492308345001,2023-05-19T15:29:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:29:30,-15.770134210586548,35.04093632474542,1798,1745,816,33289.27845324,25597.80769365,6352.2461541600005,2023-05-19T15:29:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:30:00,-15.770082473754885,35.041220150887966,2590,2175,1708,47952.853834199996,31905.57692475,13296.123077580001,2023-05-19T15:30:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:30:30,-15.769891321659088,35.04138048738241,2441,2283,1743,45194.17614258,33489.85384791,13568.584616055,2023-05-19T15:30:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:31:00,-15.769668579101562,35.04127899184823,3634,2747,1029,67282.11229091999,40296.37692519,8010.369231165,2023-05-19T15:31:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:31:30,-15.769559741020204,35.04104132205248,6976,4390,2238,129157.95689087998,64397.9230803,17421.969231630002,2023-05-19T15:31:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:32:00,-15.769468247890472,35.04073949158192,2481,2119,1603,45934.76075777999,31084.100001630002,12478.738462155,2023-05-19T15:32:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:32:30,-15.76929134130478,35.04053082317114,2767,2114,978,51229.94075646,31010.75384778,7613.353846530001,2023-05-19T15:32:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:33:00,-15.769024133682253,35.04050549119711,3497,2362,1534,64745.60998386,34648.723078740004,11941.60000059,2023-05-19T15:33:00Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
MA200-0420,59,2023-05-19,15:33:30,-15.76870822906494,35.040402825921774,3477,3231,1431,64375.31767626,47396.28461787,11139.784615935001,2023-05-19T15:33:30Z,weekday,90,2023-05-19,2023-05-19,2023-05-19T14:50:00Z,2023-05-19T16:49:00Z,personal_monitoring,Ndirande,second_half,Informal
